bike_id,brand_id,bike_name,brand,is_ev,rating,pros,cons,year,sentiment
BK053,BR11,Ola S1 X,Ola Electric,True,3.6,Government subsidy,Long charging time,2021,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,4.0,Silent ride,Heavy battery,2023,Positive
BK053,BR11,Ola S1 X,Ola Electric,True,3.5,Zero fuel cost,Not for long highways,2021,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,3.5,Government subsidy,High upfront cost,2021,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,4.9,Instant torque,Heavy battery,2020,Positive
BK053,BR11,Ola S1 X,Ola Electric,True,4.3,Government subsidy,Heavy battery,2021,Positive
BK053,BR11,Ola S1 X,Ola Electric,True,3.2,Smooth acceleration,Limited service centers,2020,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,4.0,Zero fuel cost,Long charging time,2020,Positive
BK053,BR11,Ola S1 X,Ola Electric,True,3.8,Smooth acceleration,High upfront cost,2021,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,3.9,Zero fuel cost,Range anxiety,2020,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,3.8,Instant torque,Not for long highways,2023,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,4.4,Fast charging,Not for long highways,2020,Positive
BK053,BR11,Ola S1 X,Ola Electric,True,3.9,Zero fuel cost,Range anxiety,2023,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,3.7,Fast charging,Long charging time,2020,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,4.3,Instant torque,Long charging time,2022,Positive
BK053,BR11,Ola S1 X,Ola Electric,True,3.8,Low maintenance,Charging infra lacking,2023,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,3.8,Silent ride,Battery replacement concern,2020,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,3.9,Low maintenance,Heavy battery,2022,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,3.6,Smart app connected,High upfront cost,2020,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,3.7,Government subsidy,Heavy battery,2020,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,3.3,Good build quality,Battery replacement concern,2023,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,3.2,Instant torque,Limited service centers,2021,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,3.1,Smart app connected,Battery replacement concern,2023,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,2.9,Government subsidy,Charging infra lacking,2020,Negative
BK053,BR11,Ola S1 X,Ola Electric,True,3.2,Zero fuel cost,Range anxiety,2021,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,3.6,Zero fuel cost,Software glitches,2023,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,3.8,Smooth acceleration,Range anxiety,2022,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,3.5,Eco-friendly,Charging infra lacking,2023,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,2.3,Good build quality,Long charging time,2022,Negative
BK053,BR11,Ola S1 X,Ola Electric,True,4.6,Zero fuel cost,Range anxiety,2023,Positive
BK053,BR11,Ola S1 X,Ola Electric,True,4.4,Fast charging,Not for long highways,2023,Positive
BK053,BR11,Ola S1 X,Ola Electric,True,4.0,Eco-friendly,Long charging time,2020,Positive
BK053,BR11,Ola S1 X,Ola Electric,True,4.8,Zero fuel cost,Not for long highways,2022,Positive
BK053,BR11,Ola S1 X,Ola Electric,True,3.1,Eco-friendly,Long charging time,2020,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,4.8,Low maintenance,Battery replacement concern,2020,Positive
BK053,BR11,Ola S1 X,Ola Electric,True,3.1,Good build quality,Heavy battery,2022,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,3.8,Silent ride,Not for long highways,2022,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,2.9,Government subsidy,Software glitches,2020,Negative
BK053,BR11,Ola S1 X,Ola Electric,True,3.7,Instant torque,Limited color options,2020,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,3.9,Smart app connected,Heavy battery,2021,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,3.6,Fast charging,Not for long highways,2021,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,4.1,Eco-friendly,Heavy battery,2021,Positive
BK053,BR11,Ola S1 X,Ola Electric,True,3.8,Fast charging,Heavy battery,2023,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,3.4,Smooth acceleration,Not for long highways,2023,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,3.4,Zero fuel cost,Heavy battery,2021,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,4.2,Instant torque,Not for long highways,2020,Positive
BK053,BR11,Ola S1 X,Ola Electric,True,3.3,Good build quality,Heavy battery,2023,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,4.2,Government subsidy,Long charging time,2022,Positive
BK053,BR11,Ola S1 X,Ola Electric,True,4.4,Zero fuel cost,Charging infra lacking,2023,Positive
BK053,BR11,Ola S1 X,Ola Electric,True,2.7,Smooth acceleration,Charging infra lacking,2023,Negative
BK053,BR11,Ola S1 X,Ola Electric,True,4.4,Silent ride,Limited color options,2023,Positive
BK053,BR11,Ola S1 X,Ola Electric,True,4.9,Fast charging,Range anxiety,2021,Positive
BK053,BR11,Ola S1 X,Ola Electric,True,3.9,Smooth acceleration,Range anxiety,2020,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,4.1,Smooth acceleration,Not for long highways,2022,Positive
BK053,BR11,Ola S1 X,Ola Electric,True,4.3,Good build quality,Heavy battery,2021,Positive
BK053,BR11,Ola S1 X,Ola Electric,True,3.5,Fast charging,Range anxiety,2022,Neutral
BK053,BR11,Ola S1 X,Ola Electric,True,3.8,Silent ride,Heavy battery,2020,Neutral
BK054,BR12,Ather 450X,Ather,True,3.5,Smart app connected,Limited service centers,2020,Neutral
BK054,BR12,Ather 450X,Ather,True,4.4,Good build quality,Charging infra lacking,2022,Positive
BK054,BR12,Ather 450X,Ather,True,4.6,Instant torque,Charging infra lacking,2020,Positive
BK054,BR12,Ather 450X,Ather,True,4.6,Good build quality,Software glitches,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.9,Eco-friendly,Long charging time,2021,Positive
BK054,BR12,Ather 450X,Ather,True,3.8,Good build quality,Battery replacement concern,2023,Neutral
BK054,BR12,Ather 450X,Ather,True,4.0,Government subsidy,Limited service centers,2020,Positive
BK054,BR12,Ather 450X,Ather,True,5.0,Silent ride,Heavy battery,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.2,Eco-friendly,Long charging time,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.4,Smooth acceleration,Not for long highways,2022,Positive
BK054,BR12,Ather 450X,Ather,True,4.3,Smooth acceleration,Limited service centers,2021,Positive
BK054,BR12,Ather 450X,Ather,True,3.8,Government subsidy,Software glitches,2022,Neutral
BK054,BR12,Ather 450X,Ather,True,5.0,Instant torque,Limited color options,2020,Positive
BK054,BR12,Ather 450X,Ather,True,4.0,Good build quality,Range anxiety,2022,Positive
BK054,BR12,Ather 450X,Ather,True,3.6,Smart app connected,Battery replacement concern,2021,Neutral
BK054,BR12,Ather 450X,Ather,True,4.0,Silent ride,Heavy battery,2022,Positive
BK054,BR12,Ather 450X,Ather,True,3.1,Eco-friendly,Charging infra lacking,2023,Neutral
BK054,BR12,Ather 450X,Ather,True,3.9,Zero fuel cost,Charging infra lacking,2023,Neutral
BK054,BR12,Ather 450X,Ather,True,3.7,Instant torque,Limited service centers,2020,Neutral
BK054,BR12,Ather 450X,Ather,True,4.7,Government subsidy,Limited service centers,2021,Positive
BK054,BR12,Ather 450X,Ather,True,3.9,Smart app connected,Software glitches,2020,Neutral
BK054,BR12,Ather 450X,Ather,True,4.8,Government subsidy,Range anxiety,2020,Positive
BK054,BR12,Ather 450X,Ather,True,5.0,Silent ride,Not for long highways,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.8,Smart app connected,Not for long highways,2022,Positive
BK054,BR12,Ather 450X,Ather,True,4.2,Zero fuel cost,Software glitches,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.4,Low maintenance,Limited service centers,2022,Positive
BK054,BR12,Ather 450X,Ather,True,3.4,Good build quality,Limited service centers,2021,Neutral
BK054,BR12,Ather 450X,Ather,True,4.2,Instant torque,Limited color options,2022,Positive
BK054,BR12,Ather 450X,Ather,True,3.8,Eco-friendly,Range anxiety,2020,Neutral
BK054,BR12,Ather 450X,Ather,True,4.7,Silent ride,Software glitches,2021,Positive
BK054,BR12,Ather 450X,Ather,True,5.0,Smooth acceleration,Battery replacement concern,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.6,Low maintenance,Long charging time,2021,Positive
BK054,BR12,Ather 450X,Ather,True,3.1,Fast charging,Long charging time,2023,Neutral
BK054,BR12,Ather 450X,Ather,True,4.1,Instant torque,Charging infra lacking,2020,Positive
BK054,BR12,Ather 450X,Ather,True,4.4,Good build quality,Long charging time,2020,Positive
BK054,BR12,Ather 450X,Ather,True,4.4,Smart app connected,Heavy battery,2020,Positive
BK054,BR12,Ather 450X,Ather,True,3.9,Silent ride,Long charging time,2022,Neutral
BK054,BR12,Ather 450X,Ather,True,4.4,Zero fuel cost,Limited color options,2021,Positive
BK054,BR12,Ather 450X,Ather,True,3.6,Good build quality,Long charging time,2020,Neutral
BK054,BR12,Ather 450X,Ather,True,3.7,Smart app connected,Limited service centers,2023,Neutral
BK054,BR12,Ather 450X,Ather,True,4.7,Silent ride,Range anxiety,2022,Positive
BK054,BR12,Ather 450X,Ather,True,3.7,Low maintenance,Software glitches,2020,Neutral
BK054,BR12,Ather 450X,Ather,True,4.6,Government subsidy,Limited service centers,2021,Positive
BK054,BR12,Ather 450X,Ather,True,3.5,Zero fuel cost,Range anxiety,2023,Neutral
BK054,BR12,Ather 450X,Ather,True,5.0,Silent ride,Not for long highways,2022,Positive
BK054,BR12,Ather 450X,Ather,True,3.8,Zero fuel cost,Range anxiety,2023,Neutral
BK054,BR12,Ather 450X,Ather,True,4.2,Eco-friendly,Long charging time,2022,Positive
BK054,BR12,Ather 450X,Ather,True,4.5,Instant torque,Charging infra lacking,2022,Positive
BK054,BR12,Ather 450X,Ather,True,4.0,Low maintenance,Limited service centers,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.4,Fast charging,Limited color options,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.6,Fast charging,Charging infra lacking,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.9,Government subsidy,Battery replacement concern,2022,Positive
BK054,BR12,Ather 450X,Ather,True,4.8,Good build quality,Long charging time,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.2,Silent ride,Limited color options,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.2,Good build quality,High upfront cost,2022,Positive
BK054,BR12,Ather 450X,Ather,True,5.0,Instant torque,Long charging time,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.9,Silent ride,Range anxiety,2022,Positive
BK054,BR12,Ather 450X,Ather,True,3.7,Smart app connected,Range anxiety,2021,Neutral
BK054,BR12,Ather 450X,Ather,True,4.4,Smart app connected,Heavy battery,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.1,Low maintenance,Limited service centers,2020,Positive
BK054,BR12,Ather 450X,Ather,True,4.2,Good build quality,Battery replacement concern,2021,Positive
BK054,BR12,Ather 450X,Ather,True,3.6,Smart app connected,Software glitches,2022,Neutral
BK054,BR12,Ather 450X,Ather,True,4.1,Instant torque,High upfront cost,2022,Positive
BK054,BR12,Ather 450X,Ather,True,5.0,Smooth acceleration,Not for long highways,2020,Positive
BK054,BR12,Ather 450X,Ather,True,4.6,Fast charging,Battery replacement concern,2023,Positive
BK054,BR12,Ather 450X,Ather,True,2.8,Zero fuel cost,Not for long highways,2023,Negative
BK054,BR12,Ather 450X,Ather,True,5.0,Low maintenance,Limited color options,2021,Positive
BK054,BR12,Ather 450X,Ather,True,5.0,Eco-friendly,Battery replacement concern,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.1,Instant torque,Battery replacement concern,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.7,Smart app connected,High upfront cost,2023,Positive
BK054,BR12,Ather 450X,Ather,True,3.8,Eco-friendly,Not for long highways,2021,Neutral
BK054,BR12,Ather 450X,Ather,True,4.0,Instant torque,Range anxiety,2022,Positive
BK054,BR12,Ather 450X,Ather,True,5.0,Smart app connected,Range anxiety,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.1,Good build quality,Battery replacement concern,2020,Positive
BK054,BR12,Ather 450X,Ather,True,3.2,Fast charging,Charging infra lacking,2023,Neutral
BK054,BR12,Ather 450X,Ather,True,4.3,Government subsidy,Charging infra lacking,2022,Positive
BK054,BR12,Ather 450X,Ather,True,4.3,Silent ride,Charging infra lacking,2023,Positive
BK054,BR12,Ather 450X,Ather,True,5.0,Smooth acceleration,High upfront cost,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.3,Zero fuel cost,Limited color options,2020,Positive
BK054,BR12,Ather 450X,Ather,True,4.0,Instant torque,Charging infra lacking,2022,Positive
BK054,BR12,Ather 450X,Ather,True,4.9,Silent ride,Range anxiety,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.4,Eco-friendly,Range anxiety,2020,Positive
BK054,BR12,Ather 450X,Ather,True,3.8,Low maintenance,Long charging time,2020,Neutral
BK054,BR12,Ather 450X,Ather,True,5.0,Silent ride,Software glitches,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.4,Silent ride,Limited color options,2020,Positive
BK054,BR12,Ather 450X,Ather,True,4.3,Smooth acceleration,Charging infra lacking,2022,Positive
BK054,BR12,Ather 450X,Ather,True,4.4,Good build quality,Not for long highways,2020,Positive
BK054,BR12,Ather 450X,Ather,True,3.7,Smooth acceleration,Limited service centers,2020,Neutral
BK054,BR12,Ather 450X,Ather,True,4.0,Fast charging,Limited color options,2022,Positive
BK054,BR12,Ather 450X,Ather,True,4.3,Low maintenance,Charging infra lacking,2022,Positive
BK054,BR12,Ather 450X,Ather,True,4.2,Silent ride,Limited service centers,2020,Positive
BK054,BR12,Ather 450X,Ather,True,5.0,Silent ride,Limited service centers,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.4,Good build quality,Charging infra lacking,2022,Positive
BK054,BR12,Ather 450X,Ather,True,4.8,Zero fuel cost,Range anxiety,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.3,Fast charging,Range anxiety,2020,Positive
BK054,BR12,Ather 450X,Ather,True,4.9,Smart app connected,Long charging time,2022,Positive
BK054,BR12,Ather 450X,Ather,True,4.5,Low maintenance,Limited service centers,2022,Positive
BK054,BR12,Ather 450X,Ather,True,4.3,Government subsidy,Battery replacement concern,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.3,Government subsidy,Charging infra lacking,2020,Positive
BK054,BR12,Ather 450X,Ather,True,3.7,Good build quality,Battery replacement concern,2020,Neutral
BK054,BR12,Ather 450X,Ather,True,4.6,Good build quality,Long charging time,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.3,Low maintenance,Limited service centers,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.0,Government subsidy,Heavy battery,2020,Positive
BK054,BR12,Ather 450X,Ather,True,5.0,Smart app connected,Limited color options,2022,Positive
BK054,BR12,Ather 450X,Ather,True,3.5,Zero fuel cost,High upfront cost,2020,Neutral
BK054,BR12,Ather 450X,Ather,True,4.0,Zero fuel cost,Range anxiety,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.9,Eco-friendly,Limited color options,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.5,Eco-friendly,Range anxiety,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.3,Government subsidy,Long charging time,2020,Positive
BK054,BR12,Ather 450X,Ather,True,4.5,Eco-friendly,Charging infra lacking,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.4,Zero fuel cost,High upfront cost,2023,Positive
BK054,BR12,Ather 450X,Ather,True,3.4,Zero fuel cost,Heavy battery,2022,Neutral
BK054,BR12,Ather 450X,Ather,True,4.1,Silent ride,Long charging time,2022,Positive
BK054,BR12,Ather 450X,Ather,True,5.0,Government subsidy,Long charging time,2021,Positive
BK054,BR12,Ather 450X,Ather,True,3.9,Smart app connected,Limited color options,2021,Neutral
BK054,BR12,Ather 450X,Ather,True,4.1,Instant torque,Charging infra lacking,2022,Positive
BK054,BR12,Ather 450X,Ather,True,4.0,Low maintenance,Charging infra lacking,2022,Positive
BK054,BR12,Ather 450X,Ather,True,4.2,Smooth acceleration,Range anxiety,2022,Positive
BK054,BR12,Ather 450X,Ather,True,4.0,Fast charging,Long charging time,2020,Positive
BK054,BR12,Ather 450X,Ather,True,4.6,Zero fuel cost,Not for long highways,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.4,Government subsidy,Limited color options,2020,Positive
BK054,BR12,Ather 450X,Ather,True,4.8,Zero fuel cost,Not for long highways,2023,Positive
BK054,BR12,Ather 450X,Ather,True,3.7,Instant torque,Range anxiety,2020,Neutral
BK054,BR12,Ather 450X,Ather,True,4.1,Instant torque,Not for long highways,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.2,Good build quality,Battery replacement concern,2020,Positive
BK054,BR12,Ather 450X,Ather,True,4.6,Low maintenance,Software glitches,2022,Positive
BK054,BR12,Ather 450X,Ather,True,3.8,Smooth acceleration,High upfront cost,2021,Neutral
BK054,BR12,Ather 450X,Ather,True,4.8,Government subsidy,Battery replacement concern,2022,Positive
BK054,BR12,Ather 450X,Ather,True,5.0,Government subsidy,Charging infra lacking,2021,Positive
BK054,BR12,Ather 450X,Ather,True,3.7,Zero fuel cost,Range anxiety,2023,Neutral
BK054,BR12,Ather 450X,Ather,True,4.0,Good build quality,Software glitches,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.0,Smooth acceleration,Charging infra lacking,2022,Positive
BK054,BR12,Ather 450X,Ather,True,5.0,Zero fuel cost,High upfront cost,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.0,Smart app connected,Range anxiety,2020,Positive
BK054,BR12,Ather 450X,Ather,True,5.0,Good build quality,High upfront cost,2023,Positive
BK054,BR12,Ather 450X,Ather,True,3.5,Smart app connected,Battery replacement concern,2021,Neutral
BK054,BR12,Ather 450X,Ather,True,3.7,Fast charging,Limited service centers,2022,Neutral
BK054,BR12,Ather 450X,Ather,True,3.9,Silent ride,Software glitches,2022,Neutral
BK054,BR12,Ather 450X,Ather,True,3.8,Smooth acceleration,Limited color options,2020,Neutral
BK054,BR12,Ather 450X,Ather,True,4.1,Smooth acceleration,Limited color options,2021,Positive
BK054,BR12,Ather 450X,Ather,True,3.9,Low maintenance,High upfront cost,2022,Neutral
BK054,BR12,Ather 450X,Ather,True,3.8,Smart app connected,Long charging time,2020,Neutral
BK054,BR12,Ather 450X,Ather,True,5.0,Zero fuel cost,Range anxiety,2020,Positive
BK054,BR12,Ather 450X,Ather,True,5.0,Fast charging,Range anxiety,2022,Positive
BK054,BR12,Ather 450X,Ather,True,4.9,Low maintenance,Range anxiety,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.6,Instant torque,Battery replacement concern,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.4,Zero fuel cost,Limited service centers,2020,Positive
BK054,BR12,Ather 450X,Ather,True,4.0,Silent ride,Not for long highways,2023,Positive
BK054,BR12,Ather 450X,Ather,True,3.7,Good build quality,High upfront cost,2021,Neutral
BK054,BR12,Ather 450X,Ather,True,4.5,Government subsidy,Range anxiety,2022,Positive
BK054,BR12,Ather 450X,Ather,True,3.6,Smart app connected,Software glitches,2022,Neutral
BK054,BR12,Ather 450X,Ather,True,3.7,Government subsidy,Heavy battery,2023,Neutral
BK054,BR12,Ather 450X,Ather,True,5.0,Smart app connected,Limited color options,2021,Positive
BK054,BR12,Ather 450X,Ather,True,5.0,Silent ride,Limited service centers,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.5,Eco-friendly,Limited service centers,2023,Positive
BK054,BR12,Ather 450X,Ather,True,5.0,Zero fuel cost,High upfront cost,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.2,Fast charging,Limited service centers,2020,Positive
BK054,BR12,Ather 450X,Ather,True,3.5,Smooth acceleration,Software glitches,2022,Neutral
BK054,BR12,Ather 450X,Ather,True,4.7,Smart app connected,Heavy battery,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.6,Silent ride,Battery replacement concern,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.3,Good build quality,Range anxiety,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.2,Zero fuel cost,Software glitches,2020,Positive
BK054,BR12,Ather 450X,Ather,True,4.9,Silent ride,Charging infra lacking,2021,Positive
BK054,BR12,Ather 450X,Ather,True,3.7,Low maintenance,Heavy battery,2020,Neutral
BK054,BR12,Ather 450X,Ather,True,3.8,Smooth acceleration,High upfront cost,2023,Neutral
BK054,BR12,Ather 450X,Ather,True,3.7,Smooth acceleration,Long charging time,2021,Neutral
BK054,BR12,Ather 450X,Ather,True,4.4,Silent ride,Charging infra lacking,2020,Positive
BK054,BR12,Ather 450X,Ather,True,3.6,Instant torque,Limited color options,2023,Neutral
BK054,BR12,Ather 450X,Ather,True,3.9,Zero fuel cost,Charging infra lacking,2020,Neutral
BK054,BR12,Ather 450X,Ather,True,3.9,Fast charging,Long charging time,2020,Neutral
BK054,BR12,Ather 450X,Ather,True,4.1,Instant torque,Not for long highways,2021,Positive
BK054,BR12,Ather 450X,Ather,True,3.4,Instant torque,Charging infra lacking,2022,Neutral
BK054,BR12,Ather 450X,Ather,True,4.4,Instant torque,Heavy battery,2020,Positive
BK054,BR12,Ather 450X,Ather,True,5.0,Government subsidy,Charging infra lacking,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.4,Good build quality,Limited service centers,2020,Positive
BK054,BR12,Ather 450X,Ather,True,5.0,Fast charging,Heavy battery,2020,Positive
BK054,BR12,Ather 450X,Ather,True,5.0,Zero fuel cost,Charging infra lacking,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.8,Good build quality,Heavy battery,2021,Positive
BK054,BR12,Ather 450X,Ather,True,4.3,Silent ride,Heavy battery,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.3,Government subsidy,Limited service centers,2023,Positive
BK054,BR12,Ather 450X,Ather,True,4.8,Smooth acceleration,Heavy battery,2022,Positive
BK054,BR12,Ather 450X,Ather,True,4.1,Smart app connected,Battery replacement concern,2020,Positive
BK054,BR12,Ather 450X,Ather,True,3.2,Silent ride,Heavy battery,2021,Neutral
BK054,BR12,Ather 450X,Ather,True,4.6,Smooth acceleration,Software glitches,2021,Positive
BK054,BR12,Ather 450X,Ather,True,3.6,Zero fuel cost,Range anxiety,2021,Neutral
BK054,BR12,Ather 450X,Ather,True,3.7,Instant torque,High upfront cost,2022,Neutral
BK055,BR12,Ather 450 Apex,Ather,True,4.4,Smooth acceleration,High upfront cost,2021,Positive
BK055,BR12,Ather 450 Apex,Ather,True,4.3,Smooth acceleration,Range anxiety,2022,Positive
BK055,BR12,Ather 450 Apex,Ather,True,3.6,Silent ride,Battery replacement concern,2022,Neutral
BK055,BR12,Ather 450 Apex,Ather,True,4.5,Good build quality,Battery replacement concern,2021,Positive
BK055,BR12,Ather 450 Apex,Ather,True,5.0,Smooth acceleration,Heavy battery,2020,Positive
BK055,BR12,Ather 450 Apex,Ather,True,3.7,Silent ride,Not for long highways,2022,Neutral
BK055,BR12,Ather 450 Apex,Ather,True,5.0,Government subsidy,Limited color options,2021,Positive
BK055,BR12,Ather 450 Apex,Ather,True,3.5,Zero fuel cost,Limited service centers,2020,Neutral
BK055,BR12,Ather 450 Apex,Ather,True,5.0,Smooth acceleration,Range anxiety,2021,Positive
BK055,BR12,Ather 450 Apex,Ather,True,4.2,Zero fuel cost,Battery replacement concern,2021,Positive
BK055,BR12,Ather 450 Apex,Ather,True,4.5,Low maintenance,Limited service centers,2021,Positive
BK055,BR12,Ather 450 Apex,Ather,True,3.3,Good build quality,Software glitches,2022,Neutral
BK055,BR12,Ather 450 Apex,Ather,True,4.4,Smooth acceleration,Long charging time,2021,Positive
BK055,BR12,Ather 450 Apex,Ather,True,4.5,Smart app connected,High upfront cost,2020,Positive
BK055,BR12,Ather 450 Apex,Ather,True,4.3,Smooth acceleration,Heavy battery,2020,Positive
BK055,BR12,Ather 450 Apex,Ather,True,4.1,Fast charging,Charging infra lacking,2020,Positive
BK055,BR12,Ather 450 Apex,Ather,True,3.8,Fast charging,Battery replacement concern,2023,Neutral
BK055,BR12,Ather 450 Apex,Ather,True,5.0,Low maintenance,Range anxiety,2020,Positive
BK055,BR12,Ather 450 Apex,Ather,True,4.4,Smart app connected,Limited color options,2021,Positive
BK055,BR12,Ather 450 Apex,Ather,True,5.0,Good build quality,Software glitches,2023,Positive
BK055,BR12,Ather 450 Apex,Ather,True,4.1,Smart app connected,Not for long highways,2020,Positive
BK055,BR12,Ather 450 Apex,Ather,True,4.1,Government subsidy,Heavy battery,2021,Positive
BK055,BR12,Ather 450 Apex,Ather,True,4.9,Smooth acceleration,Long charging time,2020,Positive
BK055,BR12,Ather 450 Apex,Ather,True,3.4,Smooth acceleration,Limited color options,2020,Neutral
BK055,BR12,Ather 450 Apex,Ather,True,3.7,Fast charging,Long charging time,2023,Neutral
BK055,BR12,Ather 450 Apex,Ather,True,5.0,Eco-friendly,Not for long highways,2020,Positive
BK055,BR12,Ather 450 Apex,Ather,True,3.7,Smooth acceleration,Limited color options,2021,Neutral
BK055,BR12,Ather 450 Apex,Ather,True,3.3,Silent ride,Range anxiety,2022,Neutral
BK055,BR12,Ather 450 Apex,Ather,True,5.0,Low maintenance,Heavy battery,2022,Positive
BK055,BR12,Ather 450 Apex,Ather,True,3.6,Silent ride,Limited color options,2023,Neutral
BK055,BR12,Ather 450 Apex,Ather,True,4.5,Fast charging,Limited service centers,2021,Positive
BK055,BR12,Ather 450 Apex,Ather,True,4.4,Government subsidy,Long charging time,2021,Positive
BK055,BR12,Ather 450 Apex,Ather,True,2.7,Silent ride,Not for long highways,2023,Negative
BK055,BR12,Ather 450 Apex,Ather,True,4.2,Zero fuel cost,Heavy battery,2020,Positive
BK055,BR12,Ather 450 Apex,Ather,True,4.7,Smart app connected,Not for long highways,2022,Positive
BK055,BR12,Ather 450 Apex,Ather,True,4.6,Fast charging,Not for long highways,2023,Positive
BK055,BR12,Ather 450 Apex,Ather,True,4.9,Zero fuel cost,Not for long highways,2021,Positive
BK055,BR12,Ather 450 Apex,Ather,True,4.2,Fast charging,Limited service centers,2020,Positive
BK055,BR12,Ather 450 Apex,Ather,True,4.8,Government subsidy,Heavy battery,2023,Positive
BK055,BR12,Ather 450 Apex,Ather,True,4.0,Smart app connected,Charging infra lacking,2020,Positive
BK055,BR12,Ather 450 Apex,Ather,True,3.6,Eco-friendly,Limited color options,2022,Neutral
BK055,BR12,Ather 450 Apex,Ather,True,3.6,Eco-friendly,Battery replacement concern,2020,Neutral
BK055,BR12,Ather 450 Apex,Ather,True,3.5,Good build quality,Not for long highways,2023,Neutral
BK055,BR12,Ather 450 Apex,Ather,True,5.0,Low maintenance,Battery replacement concern,2021,Positive
BK055,BR12,Ather 450 Apex,Ather,True,3.5,Low maintenance,Limited color options,2023,Neutral
BK055,BR12,Ather 450 Apex,Ather,True,4.6,Smart app connected,Range anxiety,2022,Positive
BK055,BR12,Ather 450 Apex,Ather,True,4.2,Government subsidy,Not for long highways,2021,Positive
BK055,BR12,Ather 450 Apex,Ather,True,4.3,Good build quality,High upfront cost,2021,Positive
